400.00000000000006,1.536244381588549e-14
401.00000000000006,1.5355650329158938e-14
402.,1.5349080912604325e-14
403.00000000000006,1.534264112228592e-14
404.,1.5336233877622162e-14
405.00000000000006,1.5329759382013383e-14
406.,1.5323115067391954e-14
407.00000000000006,1.5316195563265485e-14
408.00000000000006,1.5308892690888165e-14
409.,1.5301095483246327e-14
410.00000000000006,1.529269023157862e-14
411.,1.5283560559168558e-14
412.00000000000006,1.527358752314679e-14
413.00000000000006,1.526264974501782e-14
414.,1.5250624409647434e-14
415.00000000000006,1.5237465371165306e-14
416.,1.5223268823040897e-14
417.00000000000006,1.5208148818069595e-14
418.00000000000006,1.5192222426405005e-14
419.00000000000006,1.5175609573201278e-14
420.00000000000006,1.5158432900323767e-14
421.,1.514081765297868e-14
422.00000000000006,1.512289159206642e-14
423.,1.5104784933024008e-14
424.00000000000006,1.5086630311895407e-14
425.00000000000006,1.506856277935061e-14
426.00000000000006,1.5050719823371386e-14
427.00000000000006,1.5033241421330383e-14
428.,1.501627012221424e-14
429.00000000000006,1.4999951159781118e-14
430.,1.4984432597499077e-14
431.00000000000006,1.496986550618584e-14
432.00000000000006,1.4956399774617512e-14
433.,1.4944062072910243e-14
434.00000000000006,1.4932736775267865e-14
435.,1.4922297830382657e-14
436.00000000000006,1.4912615963969395e-14
437.,1.4903558453700013e-14
438.00000000000006,1.4894988937490158e-14
439.00000000000006,1.4886767256375984e-14
440.,1.487874933340393e-14
441.00000000000006,1.487078709011785e-14
442.00000000000006,1.4862728402361888e-14
443.00000000000006,1.4854417097222573e-14
444.00000000000006,1.4845692993002394e-14
445.,1.48363919841485e-14
446.00000000000006,1.4826346173045522e-14
447.,1.4815384050520736e-14
448.00000000000006,1.4803330726792437e-14
449.00000000000006,1.4790008214419577e-14
450.00000000000006,1.4775235764574053e-14
451.00000000000006,1.4758830284174526e-14
452.,1.4740685163817675e-14
453.00000000000006,1.4720945222430146e-14
454.,1.4699809122319976e-14
455.00000000000006,1.4677479283814234e-14
456.00000000000006,1.46541614748449e-14
457.00000000000006,1.4630064454423004e-14
458.00000000000006,1.4605399672061313e-14
459.,1.4580381024879468e-14
460.00000000000006,1.4555224673841623e-14
461.,1.4530148920342754e-14
462.00000000000006,1.4505374144175604e-14
463.00000000000006,1.448112280378372e-14
464.,1.445761949963557e-14
465.00000000000006,1.4435091101543728e-14
466.00000000000006,1.441376694080449e-14
467.00000000000006,1.4393879068146252e-14
468.,1.4375662578650646e-14
469.00000000000006,1.4359356005053437e-14
470.00000000000006,1.4345201781138764e-14
471.,1.4333446777316186e-14
472.00000000000006,1.4324342910915408e-14
473.00000000000006,1.4318147667743558e-14
474.00000000000006,1.4315107280891034e-14
475.00000000000006,1.431544222403533e-14
476.,1.431937794933577e-14
477.00000000000006,1.4327149562426504e-14
478.,1.4339002886558528e-14
479.,1.435519560142387e-14
480.00000000000006,1.4375998469442392e-14
481.00000000000006,1.4401696663635927e-14
482.,1.4432591212746066e-14
483.00000000000006,1.44690005809959e-14
484.00000000000006,1.4511262401874582e-14
485.,1.45597353875617e-14
486.0000000000001,1.4614801438135963e-14
487.00000000000006,1.4676867977553997e-14
488.00000000000006,1.474637054657522e-14
489.,1.4823775686371635e-14
490.00000000000006,1.4909584150528657e-14
491.00000000000006,1.50043344875356e-14
492.,1.5108607040700543e-14
493.0000000000001,1.5223028417708114e-14
494.00000000000006,1.534827648775864e-14
495.,1.5485085970346848e-14
496.,1.5634254686182637e-14
497.00000000000006,1.5796556314276295e-14
498.00000000000006,1.5972312801691063e-14
499.,1.61616963836725e-14
500.00000000000006,1.6364892237113475e-14
501.00000000000006,1.6582095533280257e-14
502.,1.6813507775939672e-14
503.0000000000001,1.7059332449783506e-14
504.00000000000006,1.7319769866935097e-14
505.00000000000006,1.7595011091281324e-14
506.,1.7885230812565e-14
507.00000000000006,1.8190579034624004e-14
508.00000000000006,1.8511171434851296e-14
509.,1.8847078244849253e-14
510.,1.919831149546213e-14
511.00000000000006,1.9564810463384367e-14
512.,1.9946425152641675e-14
513.,2.034289764511635e-14
514.0000000000001,2.0753841164771324e-14
515.,2.117871672812656e-14
516.,2.161680731024071e-14
517.0000000000001,2.20671895560647e-14
518.0000000000001,2.2528703229542055e-14
519.,2.2999918835845504e-14
520.0000000000001,2.3479104190960205e-14
521.0000000000001,2.3964191153897753e-14
522.,2.4452745728559725e-14
523.,2.494240803346098e-14
524.,2.5431654585702058e-14
525.,2.5918982542082484e-14
526.,2.6402760708114304e-14
527.,2.6881237670509422e-14
528.0000000000001,2.735255424706305e-14
529.,2.7814760414271003e-14
530.,2.826583665206849e-14
531.0000000000001,2.870371940806588e-14
532.,2.912633014658741e-14
533.,2.9531607226734505e-14
534.0000000000001,2.991753966366615e-14
535.0000000000001,3.0282201681479044e-14
536.,3.062378687494647e-14
537.,3.094064076798796e-14
538.0000000000001,3.123129059213983e-14
539.,3.1494471207130397e-14
540.,3.172914624212852e-14
541.,3.193452374034585e-14
542.0000000000001,3.211006582801354e-14
543.,3.225549218554808e-14
544.,3.237077735719825e-14
545.0000000000001,3.245614217934312e-14
546.,3.251203982248705e-14
547.,3.253913711648183e-14
548.0000000000001,3.253829195502979e-14
549.0000000000001,3.2510527650629085e-14
550.,3.245700513536611e-14
551.0000000000001,3.237897191542213e-14
552.0000000000001,3.227713288292985e-14
553.,3.215157015698094e-14
554.,3.2002411143349864e-14
555.,3.182986824398154e-14
556.,3.1634240711307946e-14
557.,3.141591567833772e-14
558.,3.1175368308466166e-14
559.0000000000001,3.091316102433921e-14
