604,1.3112726085510014e-14
605,1.2809511080170649e-14
606,1.251508286550568e-14
607,1.2229233001668923e-14
608,1.1951745448398854e-14
609,1.1682398524486548e-14
610,1.1420966637758496e-14
611,1.116722180420052e-14
612,1.092093497433035e-14
613,1.0681877184195015e-14
614,1.0449820547506237e-14
615,1.0224539104468744e-14
616,1.0005809541846466e-14
617,9.793411797773773e-15
618,9.587129563789236e-15
619,9.386750695550767e-15
620,9.192067555798697e-15
621,9.002878168043291e-15
622,8.81898883517931e-15
623,8.640214594671949e-15
624,8.466378787010173e-15
625,8.297312635604437e-15
626,8.132854848013484e-15
627,7.972851237624155e-15
628,7.817154364863218e-15
629,7.665623197042718e-15
630,7.518122785953597e-15
631,7.374523962344066e-15
632,7.234703046442296e-15
633,7.098541573711524e-15
634,6.965926035053355e-15
635,6.836747630707459e-15
636,6.710902037126453e-15
637,6.5882891861361204e-15
638,6.468813055724372e-15
639,6.352381471832065e-15
640,6.238905920550541e-15
641,6.128301370160895e-15
642,6.02048610247761e-15
643,5.915381552989882e-15
644,5.812912159318358e-15
645,5.713005217532039e-15
646,5.615590745896296e-15
647,5.520601355643073e-15
648,5.427972128381233e-15
649,5.337640499782713e-15
650,5.249546149202925e-15
651,5.163630894911851e-15
652,5.079838594630809e-15
653,4.998115051088323e-15
654,4.9184079223222375e-15
655,4.840666636473744e-15
656,4.764842310830807e-15
657,4.690887674895019e-15
658,4.618756997255682e-15
659,4.5484060160701285e-15
660,4.479791872959082e-15
661,4.412872247647995e-15
662,4.3475989145841394e-15
663,4.283921265163376e-15
664,4.221790129854561e-15
665,4.161157783568207e-15
666,4.101977914628795e-15
667,4.0442055930796415e-15
668,3.987797238497703e-15
669,3.932710587482006e-15
670,3.8789046609553815e-15
671,3.8263397314072575e-15
672,3.7749772901891114e-15
673,3.724780014960245e-15
674,3.6757117373698356e-15
675,3.62773741105049e-15
676,3.580823079987167e-15
677,3.5349358473195534e-15
678,3.4900438446224034e-15
679,3.4461162017071944e-15
680,3.403123016977048e-15
681,3.3610353283636425e-15
682,3.3198250848685397e-15
683,3.2794651187261298e-15
684,3.2399291182029843e-15
685,3.2011916010425333e-15
686,3.1632278885618146e-15
687,3.126014080404452e-15
688,3.089527029949477e-15
689,3.053744320376424e-15
690,3.018644241381988e-15
691,2.9842057665431993e-15
692,2.9504085313217167e-15
693,2.917232811700386e-15
694,2.8846595034424607e-15
695,2.8526701019649273e-15
696,2.8212466828143438e-15
697,2.7903718827335293e-15
698,2.7600288813074385e-15
699,2.7302013831761057e-15
700,2.700873600800771e-15
